date,mean_equity,std_equity
2020-01-02,1.0,0.0
2020-01-03,0.9945478022045985,0.005170760341016171
2020-01-06,0.9967495449042151,0.006221185506492799
2020-01-07,0.9952353210718026,0.0065027773273172145
2020-01-08,0.9985781554404166,0.007868664734513933
2020-01-09,1.0034502540957722,0.008878054719256338
2020-01-10,1.001833659494427,0.00921922692125357
2020-01-13,1.0065912145293894,0.010851635654758293
2020-01-14,1.0053162497040486,0.010775297218485858
2020-01-15,1.0070199234457933,0.010865216444725913
2020-01-16,1.0132147248957266,0.011964712727382386
2020-01-17,1.0153599946750647,0.012256693734743982
2020-01-21,1.014090676658741,0.012602942467158632
2020-01-22,1.0141715521436283,0.012613127057998118
2020-01-23,1.0148106343605212,0.01260276678057221
2020-01-24,1.008119243930299,0.012928880197626787
2020-01-27,0.9964450305067387,0.014520701939806138
2020-01-28,1.0033283245416467,0.01609526761776463
2020-01-29,1.0026986956621067,0.016110565155848553
2020-01-30,1.0048104879521997,0.016110731013725135
2020-01-31,0.9927673187666405,0.021005150485119344
2020-02-03,0.9977206354535342,0.022354624677858207
2020-02-04,1.008226461827681,0.025611922081334886
2020-02-05,1.0171901608623195,0.026823117241564998
2020-02-06,1.0197261731875218,0.027103150266243277
2020-02-07,1.015986029120083,0.027660000642940396
2020-02-10,1.021292772219655,0.028224589784932808
2020-02-11,1.022374734391398,0.028362606073254356
2020-02-12,1.0263998808612016,0.029210537433996184
2020-02-13,1.025657388452969,0.029283306922436768
2020-02-14,1.0266735703343843,0.02924441039902039
2020-02-18,1.0245481705024053,0.028918580899877297
2020-02-19,1.0286568203871638,0.028910100545618406
2020-02-20,1.0259045308121264,0.028821323620702523
2020-02-21,1.0178696411940253,0.029247892748231117
2020-02-24,0.9942538037456905,0.03789093593758573
2020-02-25,0.974459853607215,0.045596824357847815
2020-02-26,0.9719597116405206,0.045738783859829664
2020-02-27,0.9412529673962973,0.05140163130608549
2020-02-28,0.9391626973703552,0.05151956229139491
2020-03-02,0.9648352842680352,0.06203605204298539
2020-03-03,0.9438654901333544,0.06359423311542974
2020-03-04,0.971879709368388,0.06324691893221634
2020-03-05,0.9509711212806239,0.06823867151497151
2020-03-06,0.9416535483532437,0.07054168191806144
2020-03-09,0.8865797602680259,0.08460755518837088
2020-03-10,0.9149522913175174,0.09414649067892336
2020-03-11,0.8840026426356021,0.10150317936326747
2020-03-12,0.8190740672290481,0.1016651802613485
2020-03-13,0.8722551300245881,0.1275237321789947
2020-03-16,0.8136052517503103,0.15098894412182143
2020-03-17,0.8495876195201736,0.1556733329797971
2020-03-18,0.8160321202490455,0.1511374288253555
2020-03-19,0.8172770054621995,0.1513823512973437
2020-03-20,0.7930095104695455,0.14626230277463872
2020-03-23,0.7771731409700315,0.14667016864007337
2020-03-24,0.8318377062951626,0.15839984099819923
2020-03-25,0.839687818204842,0.1592757586198901
2020-03-26,0.8718596738190033,0.17518777893852766
2020-03-27,0.8551079661519226,0.17605203943515013
2020-03-30,0.8745409185139518,0.18063628877967147
2020-03-31,0.8661647692350762,0.1791256895745249
2020-04-01,0.8411903989844898,0.18068961687151966
2020-04-02,0.8544333679626548,0.1833793182876544
2020-04-03,0.8441714878071268,0.18061798959310615
2020-04-06,0.8783881222140743,0.19187712891812062
2020-04-07,0.8789560222422317,0.19187962292747185
2020-04-08,0.9004892652121076,0.19770528042381436
2020-04-09,0.9093751943781233,0.19840391926299752
2020-04-13,0.9026480845791082,0.19616250027873472
2020-04-14,0.922413353845647,0.19956533820877914
2020-04-15,0.9080638470732183,0.19564546253221757
2020-04-16,0.911494064793705,0.19609543250333197
2020-04-17,0.9300847027294361,0.2014677931891281
2020-04-20,0.9207136461362394,0.19959517992730533
2020-04-21,0.903392140411654,0.20054070721617479
2020-04-22,0.9181661212769998,0.20387385157573576
2020-04-23,0.9181324107103053,0.20387215099789527
2020-04-24,0.9264045699472837,0.20534073454314947
2020-04-27,0.9357529494294486,0.2066004788128057
2020-04-28,0.932533697790054,0.20563375932263758
2020-04-29,0.951483841196513,0.21341014075769313
2020-04-30,0.9459238993600231,0.21368076740646788
2020-05-01,0.9304164450337399,0.21504102379608864
2020-05-04,0.9324217321983658,0.21568194331148177
2020-05-05,0.9385174918392626,0.21758077017313726
2020-05-06,0.9347165276252966,0.2171649545191332
2020-05-07,0.9441936187515992,0.22055759544201922
2020-05-08,0.956103882481157,0.22413423681982694
2020-05-11,0.956197122848866,0.22412312978250626
2020-05-12,0.9429078705349231,0.22173429877019457
2020-05-13,0.9336063836007171,0.22195382923578424
2020-05-14,0.939776058396914,0.22180370331458493
2020-05-15,0.9429675611441032,0.2226711015360895
2020-05-18,0.9646420484061765,0.227605601246941
2020-05-19,0.9571730214884062,0.22627295791484897
2020-05-20,0.9666406618446266,0.22796820342380442
2020-05-21,0.9617031586958511,0.22656057293508045
2020-05-22,0.9629574265898736,0.22688107637361885
2020-05-26,0.9706867294063234,0.2298092158114567
2020-05-27,0.9811324981171907,0.2334348631098538
2020-05-28,0.9799067768788755,0.2333078255857463
2020-05-29,0.9827822980573767,0.23387437036063136
2020-06-01,0.9855651381252227,0.23430806823859027
2020-06-02,0.9918913229249919,0.23611128370174458
2020-06-03,0.9992871561306232,0.238340567331463
2020-06-04,0.9973031138497116,0.23798864918459908
2020-06-05,1.01299210463627,0.24813312576289517
2020-06-08,1.0201906242453835,0.24825540273797825
2020-06-09,1.0153029510226537,0.24746265226970976
2020-06-10,1.0113831170582293,0.246595867839442
2020-06-11,0.9726753584592736,0.23407554224181443
2020-06-12,0.9807443689690102,0.2361080127658831
2020-06-15,0.9860069963498403,0.23762134493645215
2020-06-16,1.0001018982375367,0.2389541834278829
2020-06-17,0.9972219286951817,0.23834272868266523
2020-06-18,0.9974752361961241,0.23838118346072817
2020-06-19,0.9935035905658345,0.23759462061656797
2020-06-22,0.9983122493843042,0.23970864052874102
2020-06-23,1.0013322783993506,0.24022030817787085
2020-06-24,0.9844700708325691,0.23682284243649035
2020-06-25,0.9907550736687485,0.23884799989794123
2020-06-26,0.9728814770369222,0.2333427860422529
2020-06-29,0.9821567631100908,0.23453178734485441
2020-06-30,0.9921859423350409,0.23760040164961127
2020-07-01,0.9969759378628207,0.23834862508898347
2020-07-02,1.000915253589942,0.2389898763333175
2020-07-06,1.0120681430913236,0.24351564773556936
2020-07-07,1.0065964983766502,0.2432327721230478
2020-07-08,1.012022716998362,0.24433609624081232
2020-07-09,1.0080262646025955,0.24357869149795972
2020-07-10,1.0146368815274966,0.2443778406783241
2020-07-13,1.0082057445989214,0.24361191654362516
2020-07-14,1.0164514597826775,0.24364425741736434
2020-07-15,1.0227393313250066,0.24636800839834747
2020-07-16,1.0205415146368297,0.2460145177849675
2020-07-17,1.0227438124612922,0.24693859721506253
2020-07-20,1.0277840449139621,0.24763135035717065
2020-07-21,1.0295640482557575,0.24800020619479046
2020-07-22,1.0329300696494732,0.24795506371653347
2020-07-23,1.0239383110744367,0.24559843609867413
2020-07-24,1.0192301151214151,0.2450987945706387
2020-07-27,1.0244237352255225,0.24632227526386366
2020-07-28,1.01991002620284,0.2446611400942779
2020-07-29,1.0296570967453873,0.24744912972784563
2020-07-30,1.026394388172535,0.24619739891103445
2020-07-31,1.0312787673001127,0.24649766579847857
2020-08-03,1.0352812419408608,0.24740464229501355
2020-08-04,1.0380350162974157,0.24820627992243444
2020-08-05,1.0424004900964863,0.24947639819339326
2020-08-06,1.0475325357369802,0.24975004993704678
2020-08-07,1.0480592843288352,0.24977973924155772
2020-08-10,1.0501646969045282,0.25044006195276863
2020-08-11,1.0452173938724534,0.24780441689705798
2020-08-12,1.054862973241621,0.24938567177255117
2020-08-13,1.0535929268786348,0.24902059913698876
2020-08-14,1.0536136410189512,0.24901900778748154
2020-08-17,1.0559255728190629,0.2491568078771404
2020-08-18,1.057588050494299,0.24960134079925464
2020-08-19,1.0544536662315975,0.24864608783372297
2020-08-20,1.0570929821993473,0.24941596542192387
2020-08-21,1.0598128455450977,0.25018266130964645
2020-08-24,1.0665655174401554,0.25208019461406533
2020-08-25,1.0696033985025424,0.2524495029436917
2020-08-26,1.0766128368392045,0.25293276484488786
2020-08-27,1.0782657998838656,0.25350028206005726
2020-08-28,1.0839622048727924,0.25512127646011984
2020-08-31,1.0813463954829983,0.2539106614125781
2020-09-01,1.0891273945325493,0.25624525089138706
2020-09-02,1.0992205821484804,0.25893613769470597
2020-09-03,1.0739537347802717,0.2537374396313195
2020-09-04,1.0673291569313594,0.25215479522623274
2020-09-08,1.0472040099218218,0.2488577804579683
2020-09-09,1.060607964738129,0.25255979902821973
2020-09-10,1.046589522104262,0.248815116835273
2020-09-11,1.0469571318118847,0.24888364472901342
2020-09-14,1.05643417621895,0.2522050715717289
2020-09-15,1.0597232135282644,0.25315198185923227
2020-09-16,1.05679786377895,0.2520220245697416
2020-09-17,1.0504684077825657,0.2504360654757842
2020-09-18,1.0414068484385681,0.24775619786527628
2020-09-21,1.033935352629079,0.24508307813782326
2020-09-22,1.041414046437089,0.24696677054763058
2020-09-23,1.0258402525598798,0.24415579856065886
2020-09-24,1.027924198985883,0.2445874952078647
2020-09-25,1.0391189630514588,0.24896668627717206
2020-09-28,1.050736564126022,0.25285178813632087
2020-09-29,1.0467821608674375,0.25145856544514417
2020-09-30,1.0528967051584786,0.25348966859825983
2020-10-01,1.0577826147750913,0.2551929468527539
2020-10-02,1.050156870459937,0.2530686159607199
2020-10-05,1.0605981501199964,0.2505574806251531
2020-10-06,1.0502947654359511,0.2493313819810557
2020-10-07,1.0619496491889702,0.25141761238493093
2020-10-08,1.0700088817282047,0.25390226307557207
2020-10-09,1.0761938246670932,0.2558748776936109
2020-10-12,1.0888696233472777,0.26049895208686275
2020-10-13,1.0834525493715186,0.25800425130423893
2020-10-14,1.0788713090331725,0.25660115325034016
2020-10-15,1.077976584246308,0.25643897461192394
2020-10-16,1.0774732449006503,0.2563581317930985
2020-10-19,1.0657097310217991,0.25280129036833526
2020-10-20,1.0691665970834183,0.25378826763459883
2020-10-21,1.0675228903262937,0.2534255141911236
2020-10-22,1.0707806626221807,0.25338945875114155
2020-10-23,1.0737663599173883,0.25409713044124865
2020-10-26,1.0602776626583772,0.25033841833281495
2020-10-27,1.0579892923025842,0.24982740302360357
2020-10-28,1.033602828319373,0.24818852626552781
2020-10-29,1.0405096225644366,0.24909859221230804
2020-10-30,1.0336602733134759,0.24837785807274973
2020-11-02,1.0412891945590057,0.24887921570712826
2020-11-03,1.0546941953309708,0.2503420869560623
2020-11-04,1.0701912134602412,0.2539760486918376
2020-11-05,1.084993884497546,0.26016075335219424
2020-11-06,1.0847806824471837,0.26008261212657363
2020-11-09,1.094109574825914,0.26351409068440806
2020-11-10,1.0931680187343875,0.2632755794411235
2020-11-11,1.0990825188290445,0.2648971354249962
2020-11-12,1.091973512301605,0.2630975541798373
2020-11-13,1.10316618937315,0.26415034104308815
2020-11-16,1.1139455892835686,0.26683636967630986
2020-11-17,1.1097732866115266,0.26585259642072906
2020-11-18,1.1007160633799078,0.26272011886535684
2020-11-19,1.104181203094007,0.26366405413074584
2020-11-20,1.099828937693004,0.263579794066923
2020-11-23,1.1041171606211144,0.2648395959342974
2020-11-24,1.1185765599355664,0.26782786260012653
2020-11-25,1.1172387505226753,0.26758505520692644
2020-11-27,1.1195905288224264,0.2684351297422355
2020-11-30,1.11619354333617,0.2679436885028494
2020-12-01,1.1246582486553272,0.27049614739222905
2020-12-02,1.1266402865030805,0.27095123871150123
2020-12-03,1.1264410385055414,0.27089391706841914
2020-12-04,1.133126471128903,0.27307775268236356
2020-12-07,1.1315852450000836,0.2726002362675227
2020-12-08,1.1339374195571934,0.27324293608327993
2020-12-09,1.1267333323611357,0.2733000886293258
2020-12-10,1.1264251310338012,0.27321375826558253
2020-12-11,1.1253931268831283,0.2730354339021964
2020-12-14,1.122010886397075,0.2728389583380926
2020-12-15,1.1315260934291032,0.27570041255736133
2020-12-16,1.1327825654608237,0.27608002454698227
2020-12-17,1.1369386274296125,0.27647404574972256
2020-12-18,1.1338500183266675,0.27563925554498037
2020-12-21,1.1313042744197106,0.27435381389906965
2020-12-22,1.1300606776526632,0.274376467719709
2020-12-23,1.130774500702495,0.274627090885944
2020-12-24,1.1340633050500641,0.27542291590134993
2020-12-28,1.1411381857411964,0.27843771760886116
2020-12-29,1.1396058583265196,0.2779179021280647
2020-12-30,1.1408808429707897,0.27833592467411133
2020-12-31,1.1445114219329553,0.27956309663236273
2021-01-04,1.1353649251740956,0.279453413566754
2021-01-05,1.1395609566394564,0.2798709557170519
2021-01-06,1.1447371272050644,0.2819166750798595
2021-01-07,1.1567735953202496,0.28675551025725987
2021-01-08,1.1620647660614127,0.2876602382997781
2021-01-11,1.1574130663886861,0.28543907460154566
2021-01-12,1.1575765668528626,0.2854951463385427
2021-01-13,1.1599344575545603,0.2859859470546642
2021-01-14,1.1573503677087895,0.2856401399255751
2021-01-15,1.152231885610672,0.2845429529937954
2021-01-19,1.1582588458506466,0.2865407161351096
2021-01-20,1.1687303010530832,0.28934294111001113
2021-01-21,1.1693417573966363,0.2895075801903409
2021-01-22,1.1666420419364407,0.28875341606015736
2021-01-25,1.1698923115789186,0.29029845599017484
2021-01-26,1.1686157279256786,0.2899618631182319
2021-01-27,1.1492510367170887,0.28560358510874984
2021-01-28,1.1553669284519477,0.286440116378274
2021-01-29,1.1397716637104858,0.2820586118286527
2021-02-01,1.151929790742987,0.28530514003089513
2021-02-02,1.1641499814736862,0.287180013529715
2021-02-03,1.1647973963293652,0.2873985174819563
2021-02-04,1.17449718258146,0.28876626381127596
2021-02-05,1.1774090630367258,0.2896760682518093
2021-02-08,1.1820850936684248,0.2908273506872473
2021-02-09,1.1815000498401507,0.290780741731627
2021-02-10,1.181129772029447,0.29064226728160936
2021-02-11,1.1826027788873477,0.29117970166734525
2021-02-12,1.187065448285769,0.2922637438256353
2021-02-16,1.186384014951807,0.2921745099445521
2021-02-17,1.1865727476981156,0.2922227720160329
2021-02-18,1.1826273076701979,0.29137337689029424
2021-02-19,1.1812571522991262,0.29069026515262286
2021-02-22,1.1743545243852147,0.28827133744491024
2021-02-23,1.1754557478543148,0.2886651773427599
2021-02-24,1.1846044410564465,0.29089529008757425
2021-02-25,1.1648106828293792,0.2851049151518381
2021-02-26,1.1610399443084194,0.2831315933679159
2021-03-01,1.178126775424233,0.2829163811185937
2021-03-02,1.172068753026152,0.2827684729319172
2021-03-03,1.1632351024964929,0.2829798015202323
2021-03-04,1.1520544196907212,0.28075620019475217
2021-03-05,1.1669548079171836,0.286251524902448
2021-03-08,1.16302872450281,0.2860031482031308
2021-03-09,1.1757815544680321,0.2903116268121756
2021-03-10,1.1802062604991503,0.29199274589476376
2021-03-11,1.18647587859039,0.29430062455608685
2021-03-12,1.1874100237360694,0.2943468173861279
2021-03-15,1.1924221392488752,0.2959891999467235
2021-03-16,1.1913488855313537,0.295640026060621
2021-03-17,1.1945747998209335,0.2964141495815824
2021-03-18,1.184375191857633,0.29353631339153385
2021-03-19,1.182732460668746,0.29346032597382954
2021-03-22,1.189335246416375,0.29503166732084907
2021-03-23,1.1831349728632714,0.29253166495595523
2021-03-24,1.1786961317605245,0.2909014409705953
2021-03-25,1.1830349086163838,0.2923407628990467
2021-03-26,1.1966819424090094,0.29851661349612546
2021-03-29,1.1962208870549542,0.2984271611616781
2021-03-30,1.1941222284867603,0.2976210143303353
2021-03-31,1.1974265040964496,0.2986269680289205
2021-04-01,1.2062253313913083,0.30143769509170915
2021-04-05,1.2168833870636917,0.3040853331101148
2021-04-06,1.2164081907658244,0.3039236804344721
2021-04-07,1.2174773170354032,0.3042758332906527
2021-04-08,1.221172998686355,0.3054020197781236
2021-04-09,1.2273206027756736,0.3052928103532981
2021-04-12,1.2276104324747315,0.305341890860959
2021-04-13,1.229863967323586,0.3055032378245742
2021-04-14,1.2270514315654641,0.30490049337664776
2021-04-15,1.2357967266493493,0.30612537713271487
2021-04-16,1.2390209262316167,0.30660915719155096
2021-04-19,1.2346736004035874,0.3065284056370567
2021-04-20,1.2291372374646414,0.3050582571997653
2021-04-21,1.2370160930115006,0.3078122930210673
2021-04-22,1.2280526920093988,0.30617080128530966
2021-04-23,1.237801798063137,0.30851523273774595
2021-04-26,1.2393163313910027,0.3089458258234708
2021-04-27,1.2391246031586027,0.30890266400641236
2021-04-28,1.238882864169442,0.30887243639605794
2021-04-29,1.2437288405970963,0.3094360338861275
2021-04-30,1.2371545483405735,0.307753582910949
2021-05-03,1.2389377872408716,0.30837071180303693
2021-05-04,1.2332609050255627,0.3066875678192444
2021-05-05,1.2334932574540722,0.3067038702737371
2021-05-06,1.2407344622197185,0.30870033708832484
2021-05-07,1.2465387285955147,0.3099278540482331
2021-05-10,1.236474229035146,0.3077742933255089
2021-05-11,1.228564874850353,0.3053490892135579
2021-05-12,1.2089816076710629,0.2999956917189727
2021-05-13,1.2174388985551459,0.3029273731478212
2021-05-14,1.2319041509398305,0.3066214890526677
2021-05-17,1.2295052119580125,0.3059581701417556
2021-05-18,1.2217215188938695,0.3041743259509432
2021-05-19,1.2192671766963081,0.30358973671660106
2021-05-20,1.23043925147729,0.3069862755167481
2021-05-21,1.22974864037537,0.30661720700269784
2021-05-24,1.2393175344090992,0.30934975677953513
2021-05-25,1.2377460783930125,0.30939609316374767
2021-05-26,1.2397146294428167,0.3098585451726177
2021-05-27,1.2400970121853143,0.30998101480484713
2021-05-28,1.2418424360590534,0.31056102616338005
2021-06-01,1.2411507083740332,0.31032174454799755
2021-06-02,1.2424439336351782,0.3104573861785745
2021-06-03,1.239155175573108,0.30963744476683547
2021-06-04,1.2449076074291103,0.3109798066956296
2021-06-07,1.2439197208287651,0.31075183997484224
2021-06-08,1.2440807886882246,0.3107783778416596
2021-06-09,1.2427383654031696,0.31063538550235836
2021-06-10,1.246665586761472,0.31164342267904893
2021-06-11,1.2481443177689877,0.3121622244064301
2021-06-14,1.249934367712332,0.31289229692105874
2021-06-15,1.2483871528426718,0.3128810675598721
2021-06-16,1.2430953660082318,0.3105855523185282
2021-06-17,1.242833299687869,0.31051084254577166
2021-06-18,1.2304191772941204,0.30702074796019735
2021-06-21,1.2424161160782339,0.31020187202358135
2021-06-22,1.247319215411147,0.3108471352973319
2021-06-23,1.2461283541221393,0.31060190223463574
2021-06-24,1.2518976582648735,0.31177764776936534
2021-06-25,1.2554465203033651,0.31274526738123287
2021-06-28,1.2572552753316237,0.3134609869008113
2021-06-29,1.2576831884595627,0.3135127886289919
2021-06-30,1.258328490335941,0.31360886784849795
2021-07-01,1.2637800331365536,0.31525381760235693
2021-07-02,1.269548499565296,0.31735188588300345
2021-07-06,1.2679876037588016,0.31688311757761667
2021-07-07,1.2712956504035111,0.318333653747541
2021-07-08,1.264588837690333,0.31644240619784064
2021-07-09,1.2736204993379368,0.31935087191484546
2021-07-12,1.276615626522771,0.32040791283532016
2021-07-13,1.2734339578257041,0.31976000591931186
2021-07-14,1.2747762537612701,0.32014122633941205
2021-07-15,1.2717757337306497,0.31906866053835276
2021-07-16,1.2647889357540472,0.31615390608332183
2021-07-19,1.2502028419963,0.31172170895929774
2021-07-20,1.2612986336658523,0.3149061883200403
2021-07-21,1.269239714860314,0.3170219677176579
2021-07-22,1.2711482476265077,0.3173974254292047
2021-07-23,1.280687591807766,0.3192269334812401
2021-07-26,1.282699051984815,0.3197600509908157
2021-07-27,1.2792617176966925,0.3186618933882775
2021-07-28,1.278916228047117,0.31853328742225273
2021-07-29,1.2828361589556097,0.31971818201047447
2021-07-30,1.2778134896923468,0.3188594659074221
2021-08-02,1.2760131237389947,0.3186202756453848
2021-08-03,1.2838410020777438,0.32026452284397455
2021-08-04,1.279481230868457,0.31946493774583756
2021-08-05,1.2847636456397435,0.3206881625852119
2021-08-06,1.2862410275927272,0.3210761851544326
2021-08-09,1.285424435108797,0.32089030816768604
2021-08-10,1.2864484283077404,0.32101814615110785
2021-08-11,1.2884621978207422,0.32159259866054035
2021-08-12,1.291008662798177,0.32202626561706865
2021-08-13,1.2925600016858696,0.32249610089095665
2021-08-16,1.2948578911664266,0.32300793408015804
2021-08-17,1.28995337854994,0.32283150566059415
2021-08-18,1.2792919189225056,0.32064040815798
2021-08-19,1.280428424851065,0.3211583292531151
2021-08-20,1.2873503305786687,0.32268689126093375
2021-08-23,1.2965746938752591,0.32520175178552724
2021-08-24,1.2980452585331053,0.32529726752292704
2021-08-25,1.2997161350977717,0.325703098791939
2021-08-26,1.2945694135630357,0.32385289142616447
2021-08-27,1.3020531500579038,0.3242403333922503
2021-08-30,1.3064891411352153,0.3256134772253321
2021-08-31,1.3054078726617433,0.32509572896292555
2021-09-01,1.3058521246651593,0.32511782025593056
2021-09-02,1.3083977145617252,0.32539474561581
2021-09-03,1.3081775769050543,0.32531240207553835
2021-09-07,1.3044091639679534,0.32413238999863236
2021-09-08,1.303430620378483,0.3238795365558467
2021-09-09,1.2990343329308618,0.32266746312376704
2021-09-10,1.292615886574061,0.32126867939438564
2021-09-13,1.2949864662940547,0.3218478354087453
2021-09-14,1.2904174519077554,0.32164790096017104
2021-09-15,1.2979668553011614,0.3230464040686159
2021-09-16,1.2966069613906432,0.32269205569494214
2021-09-17,1.287522313284691,0.32037690010102027
2021-09-20,1.27300073850991,0.3171994376582235
2021-09-21,1.2722071945771634,0.3170081308223728
2021-09-22,1.2828349092303015,0.3212334111178787
2021-09-23,1.292144161493463,0.3242063704342572
2021-09-24,1.2935291055139126,0.3244658212691957
2021-09-27,1.2911718048912737,0.323943985824023
2021-09-28,1.2735864441761828,0.31730758815482535
2021-09-29,1.2749485232131352,0.317513828604542
2021-09-30,1.2649204662126186,0.3148075723178489
2021-10-01,1.2771921912873396,0.32067282429650545
2021-10-04,1.2680734353136076,0.3207211165347049
2021-10-05,1.2759709181074923,0.3223081376989104
2021-10-06,1.2793773807002828,0.323377681830647
2021-10-07,1.2860575465748718,0.32561500614749017
2021-10-08,1.2844684674108515,0.3251525688318774
2021-10-11,1.277576919135204,0.3225831940397298
2021-10-12,1.2754591301172133,0.32227796220526345
2021-10-13,1.2792533704074633,0.3237020920857183
2021-10-14,1.2956771533034106,0.32793374052974533
2021-10-15,1.3017970585904488,0.32879788011707695
2021-10-18,1.3047428107042287,0.32897572941186304
2021-10-19,1.3114361625993824,0.3318827834225138
2021-10-20,1.3155409690950475,0.3326672607348622
2021-10-21,1.3173469501491806,0.33232304582902544
2021-10-22,1.316408493843122,0.33212890657929284
2021-10-25,1.3217102074496876,0.3331208529127411
2021-10-26,1.3225658591793361,0.3333030415759459
2021-10-27,1.3184669057823022,0.3315059665960535
2021-10-28,1.326363191021303,0.3336266715663562
2021-10-29,1.3282328848022964,0.3342013858903866
2021-11-01,1.329870092005055,0.33470303393505124
2021-11-02,1.3334974354335103,0.3360346065284805
2021-11-03,1.3385295053966217,0.3369007817356401
2021-11-04,1.3424818588570446,0.33710252374038024
2021-11-05,1.3459662388113762,0.33790002657237383
2021-11-08,1.3467042679647685,0.3381708356080134
2021-11-09,1.3436401879927973,0.33675523805729846
2021-11-10,1.336207196291249,0.33543149009218937
2021-11-11,1.336440020078791,0.3355480835686296
2021-11-12,1.341872629969597,0.3364917599287983
2021-11-15,1.3422215133859823,0.33657251267299293
2021-11-16,1.3461359590114677,0.3372559064424965
2021-11-17,1.3437896754049705,0.33648826957475897
2021-11-18,1.3470681641715765,0.33775618002517144
2021-11-19,1.3454156497684895,0.33732895845364624
2021-11-22,1.3433010193725832,0.337228741956626
2021-11-23,1.3445595671705979,0.33753288238693496
2021-11-24,1.3469004244230611,0.3380459156079352
2021-11-26,1.3257755538422071,0.3349511869126373
2021-11-29,1.3362947398452696,0.3370445119588568
2021-11-30,1.3192443695735991,0.3341700461878499
2021-12-01,1.3072097077015743,0.3319903570930931
2021-12-02,1.3202536031352852,0.3353797825169929
2021-12-03,1.3114294473091095,0.33339692169255963
2021-12-06,1.32133731015769,0.33673687176041983
2021-12-07,1.3401047374343336,0.3411107949298028
2021-12-08,1.3429750328179475,0.34139395024279806
2021-12-09,1.3355276112034034,0.33903601343374823
2021-12-10,1.3433660482478584,0.341317575310349
2021-12-13,1.3346658295615155,0.33823222505135847
2021-12-14,1.3283025939401742,0.33776074426177266
2021-12-15,1.3446687259731047,0.3439369090759757
2021-12-16,1.3358665415758717,0.34157713160426423
2021-12-17,1.3272435122804356,0.34002968948149626
2021-12-20,1.3186873882795664,0.33775687441381175
2021-12-21,1.334830101064135,0.3427490136326123
2021-12-22,1.3447981037960275,0.34561015251762905
2021-12-23,1.3500993900271796,0.34645136348626243
2021-12-27,1.3658791138595743,0.351782109474216
